gameid,genres
1292940,[]
584980,"['Adventure', 'Indie']"
1929870,"['Action', 'Indie']"
1147660,[]
300,['Action']
473770,"['Action', 'Indie', 'Racing']"
250340,"['Action', 'Indie', 'Simulation']"
312520,"['Action', 'Adventure', 'Indie']"
585410,"['Animation & Modeling', 'Design & Illustration', 'Education', 'Software Training', 'Utilities', 'Web Publishing', 'Game Development']"
1038740,"['Adventure', 'Casual', 'Indie', 'RPG']"
265890,"['Casual', 'Indie', 'Strategy']"
304530,['Action']
828070,"['Adventure', 'Indie', 'RPG']"
25800,['Strategy']
440540,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
954740,"['Action', 'Adventure', 'RPG']"
406940,"['Action', 'Indie', 'Racing']"
1184370,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']"
312840,"['Adventure', 'RPG']"
1525700,"['Simulation', 'Strategy']"
1608700,"['Action', 'Adventure']"
695050,"['Adventure', 'Indie', 'Strategy']"
1041720,"['Action', 'RPG']"
684050,['Casual']
236870,['Action']
1189630,"['Indie', 'RPG']"
352550,"['Simulation', 'Strategy']"
282440,['Action']
289950,"['Casual', 'Simulation']"
237630,[]
1802720,"['Action', 'Casual', 'Indie']"
220780,['Indie']
1202540,"['Adventure', 'Casual', 'Simulation']"
1236990,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
1167140,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
562220,"['Casual', 'Indie']"
445220,"['Action', 'Indie', 'Simulation']"
310560,"['Racing', 'Simulation', 'Sports']"
654890,['Strategy']
503940,"['Simulation', 'Strategy']"
527430,"['Action', 'Adventure', 'Indie', 'RPG']"
1222690,"['Action', 'Adventure', 'RPG', 'Strategy']"
236390,"['Action', 'Massively Multiplayer', 'Simulation', 'Free To Play']"
297130,"['Action', 'Adventure', 'Indie']"
295110,"['Action', 'Adventure', 'Massively Multiplayer']"
512300,"['Action', 'Adventure', 'Indie']"
474020,"['Action', 'Simulation', 'Strategy']"
250320,"['Action', 'Adventure', 'Casual']"
1173790,['RPG']
1101180,"['Action', 'Casual', 'Indie']"
302510,['Action']
19980,"['Action', 'Adventure']"
1508570,"['Adventure', 'Indie', 'Simulation']"
893030,"['Action', 'Casual', 'Indie', 'Racing']"
1436990,"['Casual', 'RPG', 'Strategy', 'Early Access']"
241260,['Adventure']
1238080,"['Action', 'Adventure', 'Racing']"
334940,"['Adventure', 'Indie']"
21100,['Action']
207380,['Action']
208650,"['Action', 'Adventure']"
345350,['RPG']
409320,"['Action', 'Adventure']"
290300,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']"
351920,"['Simulation', 'Strategy']"
251110,"['Adventure', 'Indie']"
1173200,"['Action', 'Adventure', 'Indie', 'RPG']"
901242,[]
828740,"['Adventure', 'Indie']"
341800,['Indie']
1292170,['Strategy']
502230,"['Casual', 'Indie', 'RPG', 'Strategy']"
369070,"['Action', 'Indie']"
370360,"['Indie', 'Simulation']"
874390,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']"
1369340,"['Casual', 'Indie']"
651670,"['Action', 'Indie', 'RPG', 'Simulation', 'Strategy']"
1356670,"['Action', 'Indie']"
313690,"['Action', 'Adventure']"
361550,"['Adventure', 'Indie']"
1100600,"['Simulation', 'Sports']"
359390,[]
269790,"['Adventure', 'Indie']"
39160,[]
286690,['Action']
239840,"['Indie', 'RPG', 'Strategy']"
39510,"['Action', 'RPG']"
617830,"['Action', 'Indie']"
532110,"['Adventure', 'Indie']"
208580,['RPG']
286040,"['Action', 'Indie']"
371970,"['Action', 'Adventure', 'Indie', 'RPG']"
1119700,"['Indie', 'Simulation', 'Strategy']"
282140,"['Action', 'Adventure', 'Indie']"
11340,"['Action', 'Indie']"
670350,['Adventure']
248330,"['Action', 'Indie', 'Racing']"
247950,"['Action', 'RPG']"
1372320,"['Casual', 'Indie', 'Simulation']"
562810,['Casual']
246620,"['Casual', 'Indie', 'Simulation', 'Strategy']"
314380,"['Adventure', 'Indie', 'RPG']"
421170,"['Action', 'Indie', 'RPG']"
1286880,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']"
322170,"['Action', 'Indie']"
1465070,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']"
965820,"['Adventure', 'Indie', 'RPG']"
294100,"['Indie', 'Simulation', 'Strategy']"
273620,['Action']
1526490,"['Casual', 'Indie', 'RPG', 'Free To Play']"
33320,"['Action', 'Adventure']"
623080,"['Adventure', 'Casual', 'Simulation']"
602890,[]
345660,[]
300380,[]
691450,[]
1549180,"['Action', 'Adventure', 'Casual']"
274500,"['Action', 'Indie']"
1182110,"['Casual', 'Indie', 'Simulation', 'Strategy']"
1058450,['Action']
281990,"['Simulation', 'Strategy']"
449540,"['Casual', 'Indie']"
414740,"['Action', 'Adventure', 'RPG']"
1190110,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
332490,"['Simulation', 'Strategy']"
293760,"['Indie', 'Racing', 'Simulation', 'Strategy', 'Early Access']"
503400,"['Adventure', 'Indie']"
990630,"['Adventure', 'Indie']"
519190,"['Action', 'Indie', 'RPG']"
6010,['Adventure']
251060,"['Indie', 'Simulation', 'Strategy']"
966330,"['Adventure', 'Casual']"
71340,['Action']
251150,['RPG']
1004270,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
868520,"['Action', 'Adventure']"
730310,['Action']
1850570,"['Action', 'Adventure']"
702050,"['Adventure', 'Simulation']"
67370,['Action']
793460,"['Indie', 'Simulation', 'Strategy']"
403510,"['Adventure', 'Casual']"
346900,"['Casual', 'Indie', 'Free To Play']"
523780,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
506500,"['Action', 'Casual', 'Indie']"
324260,"['Action', 'Indie', 'RPG', 'Simulation', 'Strategy']"
359510,"['Adventure', 'Indie']"
690040,"['Action', 'Indie']"
356500,"['Action', 'Strategy']"
311260,"['RPG', 'Simulation', 'Strategy']"
421700,"['Adventure', 'Casual']"
1186260,"['Indie', 'RPG', 'Simulation']"
91100,"['Indie', 'Racing']"
598980,"['Adventure', 'Casual', 'Indie', 'Simulation', 'Early Access']"
379980,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
301320,"['Indie', 'Simulation']"
1393350,"['Casual', 'RPG']"
459220,['Strategy']
207350,"['Action', 'Adventure', 'RPG']"
488310,"['Casual', 'Simulation', 'Sports']"
840210,"['Adventure', 'RPG']"
491420,"['Adventure', 'Indie']"
1256230,"['Adventure', 'Indie']"
200910,"['Indie', 'RPG']"
1161870,"['Adventure', 'Casual', 'Indie']"
257170,"['Indie', 'RPG', 'Simulation', 'Strategy']"
1403370,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Free To Play', 'Early Access']"
222750,"['Indie', 'Simulation', 'Strategy']"
357720,"['Action', 'Casual', 'Indie']"
364510,"['Action', 'Indie', 'RPG']"
265210,"['Gore', 'Indie', 'Simulation']"
375230,"['Action', 'Adventure', 'Free To Play', 'Massively Multiplayer']"
367570,"['Action', 'Indie']"
1068820,['Utilities']
714120,"['Adventure', 'Casual', 'Indie']"
470310,"['Casual', 'Indie', 'RPG', 'Strategy']"
857980,"['Action', 'Strategy']"
381780,"['Adventure', 'Indie', 'Strategy']"
585450,"['Action', 'RPG']"
817840,"['Indie', 'Simulation']"
396650,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Sports']"
606150,"['Action', 'Adventure', 'Indie']"
374040,"['Action', 'Adventure', 'RPG']"
467960,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
312530,"['Action', 'Indie']"
359050,"['Action', 'Indie', 'Simulation']"
310060,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
296300,"['Action', 'Casual', 'Indie']"
1504500,"['Adventure', 'Indie']"
748490,['RPG']
774201,"['Adventure', 'Indie']"
822800,"['Action', 'Indie']"
846770,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']"
493080,"['Indie', 'RPG', 'Strategy']"
468050,"['Adventure', 'Indie']"
345820,"['Action', 'Adventure', 'Indie', 'RPG']"
330840,['Adventure']
394450,"['Action', 'Adventure', 'RPG', 'Strategy']"
1057750,"['Adventure', 'Casual', 'Indie']"
724740,"['Casual', 'Indie', 'Strategy']"
620590,['Strategy']
712840,"['Adventure', 'Indie', 'RPG']"
895620,"['Simulation', 'Strategy']"
1012030,"['Indie', 'RPG']"
1062830,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']"
1972440,"['Action', 'Indie', 'Strategy']"
1161580,['Simulation']
249050,"['Adventure', 'Indie', 'RPG', 'Strategy']"
19900,['Action']
1203630,"['Action', 'Indie']"
874260,"['Adventure', 'Indie', 'RPG']"
220,['Action']
352400,"['Action', 'Adventure']"
311730,['Action']
22330,['RPG']
458470,"['Adventure', 'Casual']"
314790,"['Adventure', 'Indie']"
381020,"['Action', 'Indie', 'Simulation']"
775500,"['Action', 'Adventure', 'RPG']"
239250,"['Action', 'Adventure']"
367520,"['Action', 'Adventure', 'Indie']"
722960,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Simulation']"
353330,['Indie']
923470,"['Action', 'Adventure', 'Indie']"
239120,['RPG']
374280,"['Action', 'Free To Play', 'Massively Multiplayer']"
407840,"['Action', 'Indie', 'RPG']"
4850,['策略']
354240,"['Casual', 'Indie']"
1123770,"['Action', 'Adventure']"
1164050,"['Adventure', 'Casual', 'Indie']"
603960,"['Action', 'Indie']"
301650,"['Action', 'Strategy']"
391070,"['Action', 'Casual', 'Indie']"
400630,"['Action', 'Adventure', 'Indie', 'RPG']"
1195290,"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']"
1056960,['Action']
221680,"['Casual', 'Simulation']"
509220,"['Casual', 'Indie']"
1392060,"['Adventure', 'Indie']"
223490,"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']"
405010,"['Action', 'Adventure', 'Indie']"
239720,['Action']
567290,"['Action', 'Casual', 'Indie']"
548430,['Action']
268400,['Strategy']
1086940,"['Adventure', 'RPG', 'Strategy']"
665300,"['Animation & Modeling', 'Audio Production', 'Design & Illustration', 'Utilities', 'Video Production', 'Web Publishing']"
445190,"['Indie', 'RPG', 'Strategy']"
1233260,"['Action', 'Adventure', 'RPG']"
15100,"['Action', 'Adventure']"
508600,"['Action', 'Indie', 'Simulation', 'Strategy']"
1392820,"['Adventure', 'Indie']"
632300,"['Adventure', 'Indie', 'RPG', 'Simulation']"
1605220,['Strategy']
241910,"['Adventure', 'Indie']"
1123830,"['Casual', 'Indie', 'Simulation', 'Strategy']"
250260,"['Adventure', 'Indie']"
487000,"['Action', 'Adventure', 'Indie', 'RPG']"
411000,"['Adventure', 'Indie', 'RPG']"
44350,"['Racing', 'Sports']"
564530,"['Simulation', 'Strategy']"
215670,"['Adventure', 'Indie']"
427980,"['Adventure', 'Indie']"
589290,"['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']"
71260,['Action']
933860,"['Adventure', 'Casual', 'Indie']"
921710,['Strategy']
852910,['Adventure']
488790,['RPG']
1189490,"['Indie', 'RPG', 'Strategy']"
433950,"['Action', 'Casual', 'Indie']"
6810,['Action']
15000,['Action']
227940,"['Action', 'Free To Play', 'Indie', 'Massively Multiplayer', 'Strategy']"
278360,"['Adventure', 'Casual', 'Indie']"
298110,"['Action', 'Adventure']"
862800,"['Action', 'Indie', 'Simulation', 'Early Access']"
1593500,"['Action', 'Adventure', 'RPG']"
603390,"['Adventure', 'Casual', 'Indie', 'RPG']"
215280,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Free To Play']"
1182620,"['Adventure', 'Casual', 'Indie', 'RPG']"
662960,"['Action', 'Adventure', 'Indie', 'RPG']"
365020,"['Action', 'Adventure', 'Indie']"
330460,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']"
227600,"['Adventure', 'Casual']"
1369630,"['Action', 'Indie', 'RPG']"
1262580,"['Action', 'Adventure', 'Racing', 'Sports', 'Strategy']"
242640,['Action']
370440,"['Adventure', 'Indie']"
1418630,"['Action', 'Adventure', 'Indie']"
361850,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
388090,"['Action', 'Indie', 'Strategy']"
325610,['Strategy']
512790,['Adventure']
16120,"['Casual', 'Simulation']"
1345820,"['Action', 'Casual', 'Indie']"
4000,"['Casual', 'Indie', 'Simulation']"
359900,"['Action', 'Adventure', 'Indie', 'RPG']"
1732740,"['Casual', 'Indie', 'RPG', 'Simulation']"
276810,"['RPG', 'Strategy']"
63940,['Strategy']
898450,"['Action', 'Indie']"
1218900,"['Casual', 'Indie']"
263760,"['Action', 'Indie', 'Simulation']"
20510,"['Action', 'RPG']"
1432860,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
252470,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
611790,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
1187030,"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
968970,['Simulation']
867180,['Casual']
278080,['Action']
363600,"['Indie', 'Simulation']"
238090,"['Action', 'Adventure']"
1491170,"['Indie', 'Simulation', 'Strategy']"
1320100,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Early Access']"
344760,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']"
851850,"['Action', 'RPG']"
547360,"['Action', 'Indie', 'Racing']"
1549970,"['Action', 'RPG']"
448510,"['Action', 'Casual', 'Indie', 'Simulation']"
352460,"['Action', 'Adventure', 'Indie', 'Strategy']"
252110,"['Action', 'Indie', 'Simulation']"
105450,"['Simulation', 'Strategy']"
11180,"['Adventure', 'Casual']"
732050,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
518060,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']"
1058380,"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']"
1372810,"['Indie', 'Simulation', 'Sports']"
487720,"['Action', 'Adventure', 'Indie']"
251290,['RPG']
939520,"['Action', 'RPG']"
1220840,[]
838380,[]
245620,[]
538100,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']"
807120,"['Indie', 'RPG', 'Strategy']"
447820,"['Action', 'Indie', 'Strategy']"
706020,['RPG']
666020,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Early Access']"
858590,"['Action', 'Indie', 'Early Access']"
463530,"['Simulation', 'Strategy']"
595280,['RPG']
635200,"['Adventure', 'Indie', 'Strategy']"
1069640,"['Action', 'Indie', 'RPG', 'Simulation']"
499660,"['Action', 'Indie', 'Simulation', 'Strategy']"
804490,"['Action', 'Indie', 'Simulation', 'Sports']"
1198090,['RPG']
462770,"['Action', 'Indie', 'RPG']"
890970,['Indie']
237870,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']"
374030,"['Adventure', 'Casual', 'Indie']"
580200,"['Adventure', 'Indie']"
872410,['Simulation']
1265820,"['Action', 'Strategy']"
694280,['Action']
272270,"['Adventure', 'Indie', 'RPG', 'Strategy']"
1158690,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
595140,"['Action', 'Indie']"
92800,"['Indie', 'Simulation']"
672630,"['Indie', 'Simulation', 'Strategy']"
1029890,"['Adventure', 'Casual', 'Indie']"
1370050,"['Action', 'Adventure']"
331480,"['Adventure', 'Casual', 'Indie']"
883130,"['Indie', 'Simulation', 'Sports']"
1418020,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
519860,"['Action', 'Indie']"
255320,"['Adventure', 'Indie']"
325420,"['Action', 'Adventure', 'Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']"
214340,"['Adventure', 'Indie']"
985890,"['Action', 'Indie']"
348550,['Action']
341940,"['Action', 'Indie']"
1195020,"['Action', 'Adventure', 'Indie', 'RPG']"
691280,"['Action', 'Indie']"
10190,['Action']
331600,['Action']
225600,"['Action', 'Indie']"
243950,[]
284390,"['Adventure', 'Indie']"
389170,"['Adventure', 'Casual', 'Indie']"
664830,"['Action', 'Adventure', 'Indie']"
618950,"['Adventure', 'Indie']"
312610,['Action']
235820,"['Action', 'Indie']"
1687550,"['Adventure', 'Indie', 'RPG']"
310470,"['Simulation', 'Strategy']"
1064730,[]
788100,"['Action', 'Adventure', 'Indie', 'RPG']"
15120,['Action']
433100,"['Adventure', 'Indie']"
1040230,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
446800,['Simulation']
1414850,['Action']
650220,"['Indie', 'Simulation', 'Strategy']"
371500,"['Action', 'Casual', 'Indie']"
792040,"['Adventure', 'Indie']"
821880,"['Indie', 'Simulation', 'Strategy']"
270570,"['Adventure', 'Casual', 'Indie']"
629760,"['Action', 'Indie']"
331870,"['Adventure', 'Indie']"
400080,"['Casual', 'Indie', 'Strategy']"
368620,"['Action', 'Adventure', 'Indie', 'RPG']"
1521580,"['Action', 'Casual', 'Indie', 'Strategy']"
864680,"['Indie', 'Simulation']"
852110,"['Casual', 'Indie']"
1848450,"['Action', 'Adventure', 'Indie']"
1447000,"['Racing', 'Simulation', 'Sports']"
1230560,"['Indie', 'Simulation', 'Strategy']"
396750,"['Action', 'Indie']"
580040,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']"
780290,"['Adventure', 'RPG', 'Strategy']"
1267470,"['Indie', 'Strategy']"
980300,"['Action', 'Casual', 'Indie']"
1147510,"['Adventure', 'Casual', 'Simulation']"
301560,['Adventure']
591460,"['Simulation', 'Strategy']"
1386780,"['Simulation', 'Strategy']"
599080,"['Action', 'Indie', 'Simulation']"
520440,['Action']
378720,"['Indie', 'RPG', 'Strategy']"
529180,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Early Access']"
659960,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']"
327860,"['Action', 'Adventure', 'Indie', 'RPG']"
831980,"['Indie', 'Simulation', 'Sports', 'Strategy']"
446560,['Casual']
348200,"['Design & Illustration', 'Utilities', 'Web Publishing']"
650000,['Action']
130,['Action']
1761390,['Action']
882790,['RPG']
1193100,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']"
13520,['Action']
57300,"['Action', 'Adventure', 'Indie']"
577230,"['Indie', 'Simulation', 'Strategy']"
299480,"['Action', 'Indie']"
1915550,"['Adventure', 'Indie', 'Strategy']"
601220,"['Casual', 'Indie']"
297920,"['Simulation', 'Strategy']"
293520,"['Indie', 'Simulation']"
539470,"['Action', 'Indie', 'Simulation', 'Strategy']"
1111460,"['Adventure', 'Indie', 'Simulation']"
552500,"['Action', 'Indie', 'RPG']"
385330,"['Adventure', 'Indie']"
324810,"['Action', 'Free To Play', 'Indie']"
326340,"['Action', 'Adventure', 'Sports']"
235460,[]
858260,"['Action', 'Adventure', 'Indie']"
6000,['Action']
1681970,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
1330000,"['Adventure', 'RPG', 'Strategy']"
546560,"['Action', 'Adventure']"
383120,"['Adventure', 'Indie', 'Simulation', 'Strategy']"
955900,[]
1233880,"['RPG', 'Strategy']"
900010,"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
839310,"['Indie', 'Simulation']"
985830,"['Action', 'Adventure']"
1358140,"['Casual', 'Indie', 'Simulation']"
625340,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy', 'Free To Play']"
17470,"['Action', 'Adventure']"
1249060,"['Adventure', 'Indie', 'Simulation']"
1253870,"['Action', 'Adventure']"
202170,"['Action', 'Adventure']"
274900,"['Action', 'Casual', 'Indie']"
520940,"['Racing', 'Simulation', 'Sports']"
394540,"['Action', 'Adventure', 'Indie']"
312670,"['Action', 'Adventure']"
1252710,"['RPG', 'Strategy']"
247730,"['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']"
1058830,"['Action', 'Casual', 'Indie']"
546050,"['Action', 'Casual']"
621830,['Racing']
1420540,['Casual']
1030840,"['Action', 'Adventure']"
674500,"['Action', 'Indie', 'Simulation', 'Strategy']"
453310,"['Adventure', 'Indie']"
736860,"['Adventure', 'Casual', 'Indie']"
355790,"['Action', 'Adventure']"
252010,"['Action', 'Indie']"
409710,"['Action', 'RPG']"
277430,['Action']
234390,"['Action', 'Indie']"
307960,"['Action', 'Simulation']"
233270,"['Action', 'Adventure']"
1245430,"['Action', 'Adventure', 'Indie']"
427190,"['Action', 'Adventure']"
461870,['Simulation']
569480,"['Indie', 'Simulation', 'Strategy']"
383980,['Indie']
381210,['Action']
1054800,"['Casual', 'Indie', 'Strategy']"
636480,"['Action', 'Indie', 'Early Access']"
1285670,"['Action', 'Indie']"
1124300,['Strategy']
91330,"['Action', 'Simulation', 'Strategy']"
1048540,"['Action', 'Adventure', 'Casual', 'Racing']"
379430,"['Action', 'Adventure', 'RPG']"
469600,"['Casual', 'Indie', 'Strategy']"
247240,"['Action', 'Adventure', 'Indie']"
351700,"['Indie', 'RPG', 'Simulation', 'Strategy']"
1029780,"['Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']"
819030,['Adventure']
235540,"['Action', 'Indie']"
633110,['Racing']
1280780,"['Simulation', 'Strategy']"
367670,['Utilities']
1206430,"['Adventure', 'Indie']"
1243890,"['Action', 'Adventure', 'Indie', 'RPG']"
1522820,"['Action', 'Adventure', 'Indie', 'Strategy']"
22350,"['Action', 'Free To Play']"
226560,['Adventure']
616560,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']"
322300,"['Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
1106530,"['Action', 'Indie', 'Strategy']"
1135230,"['Action', 'Adventure', 'RPG']"
1366800,"['Action', 'Adventure', 'Indie', 'Animation & Modeling', 'Design & Illustration', 'Education', 'Photo Editing', 'Utilities', 'Game Development']"
851100,"['Action', 'Adventure', 'Indie']"
504050,"['Action', 'Adventure', 'Indie', 'Simulation']"
1055990,"['Adventure', 'Indie', 'RPG', 'Strategy']"
6200,['Strategy']
1434480,"['Adventure', 'Casual']"
395200,"['Action', 'Adventure', 'Indie']"
246900,"['Indie', 'Simulation']"
700600,"['Simulation', 'Strategy']"
1569040,"['Simulation', 'Sports']"
1538570,"['Simulation', 'Strategy']"
1044620,"['Adventure', 'Casual']"
473950,"['Adventure', 'Indie']"
257790,"['Action', 'Indie', 'Racing', 'Simulation', 'Sports']"
230700,"['Action', 'Adventure', 'Indie']"
107410,"['Action', 'Simulation', 'Strategy']"
363360,"['Action', 'Indie', 'Simulation']"
792990,"['Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Early Access']"
65800,"['Action', 'Indie', 'RPG', 'Strategy']"
505170,['Action']
452440,['Casual']
638970,"['Action', 'Adventure', 'RPG']"
377530,"['Adventure', 'Casual', 'RPG', 'Simulation', 'Strategy']"
1724440,"['Action', 'Casual', 'Simulation', 'Strategy', 'Early Access']"
251170,['Adventure']
15740,"['Action', 'Adventure', 'Strategy']"
620220,"['Action', 'Adventure', 'Indie', 'RPG']"
91600,[]
251990,[]
1639430,[]
834280,[]
1027820,[]
631510,[]
1290000,"['Casual', 'Indie', 'Simulation']"
503580,"['Action', 'Adventure', 'Casual', 'Indie']"
270210,['Indie']
115800,"['Action', 'Adventure', 'Indie']"
1594320,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
610370,['Strategy']
113200,"['Action', 'Adventure', 'Indie', 'RPG']"
715560,"['Adventure', 'Indie']"
41500,['RPG']
532840,"['Adventure', 'Indie', 'Free To Play']"
568090,"['Action', 'Indie']"
61700,"['RPG', 'Strategy']"
406350,"['Action', 'Casual', 'Racing', 'Simulation', 'Sports']"
1840,"['Animation & Modeling', 'Video Production']"
242940,['RPG']
932850,"['Indie', 'Simulation']"
360830,"['Action', 'Adventure', 'Indie']"
896160,"['Indie', 'Simulation', 'Strategy']"
571310,"['Action', 'Adventure', 'Indie']"
888790,"['Adventure', 'Casual', 'Simulation']"
1301620,"['Adventure', 'Casual', 'Indie']"
728530,"['RPG', 'Strategy']"
406290,"['Simulation', 'Strategy']"
360170,"['Action', 'Adventure', 'RPG']"
885000,"['Action', 'Casual', 'Indie']"
392160,"['Action', 'Simulation', 'Strategy']"
929200,"['Adventure', 'Indie', 'RPG', 'Strategy']"
520950,"['Action', 'Racing', 'Simulation', 'Sports']"
420560,"['Action', 'Simulation']"
1506620,"['Action', 'Adventure', 'Casual', 'Indie']"
851800,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Early Access']"
200010,"['Casual', 'Strategy']"
92000,"['Action', 'Adventure', 'Indie', 'Strategy']"
274190,"['Action', 'Adventure', 'Casual', 'Indie']"
403400,['Action']
1262600,"['Action', 'Adventure', 'Racing']"
383870,"['Adventure', 'Indie']"
866800,['Adventure']
1341200,"['Action', 'Simulation', 'Strategy']"
1274570,['Indie']
534380,"['Action', 'Adventure', 'RPG']"
45760,['Action']
80310,"['Adventure', 'Indie']"
867290,"['Adventure', 'Casual', 'RPG', 'Simulation', 'Strategy']"
1147940,"['Action', 'Adventure', 'Casual', 'RPG']"
386070,"['Action', 'Indie', 'Strategy']"
208520,"['Simulation', 'Strategy']"
32440,['Adventure']
570940,['Action']
1390350,"['Action', 'Adventure', 'Indie']"
368070,['Action']
403970,['RPG']
1004750,"['Racing', 'Simulation', 'Sports']"
1149660,"['Casual', 'Indie']"
416080,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']"
293940,"['Action', 'Indie', 'Simulation', 'Strategy']"
259550,"['Adventure', 'Casual', 'Indie', 'RPG']"
12900,['Indie']
431240,"['Casual', 'Indie', 'Sports']"
225160,['Action']
48220,"['RPG', 'Strategy']"
872680,"['Indie', 'RPG', 'Simulation', 'Strategy']"
493490,"['Indie', 'Racing', 'Simulation']"
4720,['Action']
593280,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
564150,"['Action', 'Indie']"
798490,"['Indie', 'Strategy']"
323220,"['Action', 'Adventure', 'Indie', 'RPG']"
316790,['Adventure']
1277400,"['Adventure', 'RPG']"
673880,['Strategy']
214170,['RPG']
810500,"['Action', 'Casual', 'Indie', 'Sports']"
700030,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Early Access']"
646570,"['Indie', 'Strategy']"
322210,"['Action', 'Indie']"
605230,"['Indie', 'Massively Multiplayer', 'Simulation', 'Early Access']"
246700,"['Action', 'Indie']"
524010,"['Action', 'Indie', 'Strategy']"
449680,"['Action', 'Casual', 'Indie']"
282800,"['Indie', 'Strategy']"
495140,"['Action', 'Adventure']"
761620,"['Adventure', 'Indie', 'Simulation', 'Strategy']"
1269810,"['Indie', 'RPG']"
303790,['RPG']
360450,"['Action', 'Indie', 'Simulation']"
91200,"['Action', 'Indie', 'Strategy']"
847370,"['Action', 'Adventure']"
1302800,"['Casual', 'Indie', 'Simulation']"
795630,"['Animation & Modeling', 'Audio Production', 'Design & Illustration', 'Photo Editing', 'Software Training', 'Video Production']"
292140,['RPG']
470220,['Casual']
13530,"['Action', 'Adventure']"
250400,"['Action', 'Adventure', 'RPG']"
894020,"['Action', 'Adventure', 'Indie', 'RPG']"
312660,"['Action', 'Adventure']"
25990,"['Simulation', 'Strategy']"
991260,"['Action', 'RPG']"
1053680,"['Casual', 'Indie', 'Simulation', 'Early Access']"
389140,"['Action', 'Casual', 'Indie', 'Racing', 'Sports']"
297750,"['Simulation', 'Strategy']"
750050,['Simulation']
523210,"['Casual', 'Indie']"
1046820,['Indie']
282900,[]
447040,"['Action', 'Adventure']"
